configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1241486,0.279
1,tiff,1,1,0,1,1241486,0.189
10,png,1,0,1,1,936607,1.588
11,png,1,0,0,1,936602,1.584
12,png,0,1,0,0,3663168,3.706
13,png,0,0,0,0,3663151,3.68
14,png,0,0,0,1,3663182,3.672
15,png,0,1,1,0,3663137,3.659
2,tiff,1,0,1,1,1241483,0.182
3,tiff,1,0,0,1,1241483,0.16
4,tiff,0,1,0,0,4909935,0.333
5,tiff,0,0,0,0,4909886,0.3
6,tiff,0,0,0,1,4909921,0.301
7,tiff,0,1,1,0,4909866,0.301
8,png,1,1,1,1,936596,1.56
9,png,1,1,0,1,936578,1.621
