configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1015973,0.597
1,tiff,1,1,0,1,1015976,0.507
10,png,1,0,1,1,698650,1.545
11,png,1,0,0,1,698717,1.57
12,png,0,1,0,0,698646,1.61
13,png,0,0,0,0,698595,1.578
14,png,0,0,0,1,698785,1.585
15,png,0,1,1,0,698665,1.598
2,tiff,1,0,1,1,1015971,0.536
3,tiff,1,0,0,1,1015995,0.537
4,tiff,0,1,0,0,1015666,0.533
5,tiff,0,0,0,0,1015655,0.509
6,tiff,0,0,0,1,1015984,0.505
7,tiff,0,1,1,0,1016142,0.504
8,png,1,1,1,1,698735,1.547
9,png,1,1,0,1,698595,1.543
