configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,657422,0.329
1,tiff,1,1,0,1,657422,0.185
10,png,1,0,1,1,642393,0.338
11,png,1,0,0,1,642387,0.305
12,png,0,1,0,0,1240157,0.971
13,png,0,0,0,0,1240189,0.964
14,png,0,0,0,1,1264461,0.88
15,png,0,1,1,0,1240185,1.029
2,tiff,1,0,1,1,657418,0.186
3,tiff,1,0,0,1,657418,0.185
4,tiff,0,1,0,0,1269973,0.273
5,tiff,0,0,0,0,1269955,0.272
6,tiff,0,0,0,1,1291988,0.216
7,tiff,0,1,1,0,1269965,0.277
8,png,1,1,1,1,642396,0.335
9,png,1,1,0,1,642382,0.305
