configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1111370,0.179
1,tiff,1,1,0,1,1111383,0.111
10,png,1,0,1,1,1111352,0.11
11,png,1,0,0,1,1111352,0.114
12,png,0,1,0,0,1777225,2.733
13,png,0,0,0,0,1777221,2.765
14,png,0,0,0,1,1111368,0.096
15,png,0,1,1,0,1777221,2.762
2,tiff,1,0,1,1,1111370,0.109
3,tiff,1,0,0,1,1111370,0.109
4,tiff,0,1,0,0,1906996,0.517
5,tiff,0,0,0,0,1906989,0.511
6,tiff,0,0,0,1,1111357,0.095
7,tiff,0,1,1,0,1906985,0.476
8,png,1,1,1,1,1111369,0.111
9,png,1,1,0,1,1111369,0.109
