configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1357230,0.127
1,tiff,1,1,0,1,1357151,0.076
10,png,1,0,1,1,1357151,0.077
11,png,1,0,0,1,1357151,0.079
12,png,0,1,0,0,2319310,5.588
13,png,0,0,0,0,2319309,5.612
14,png,0,0,0,1,1357155,0.074
15,png,0,1,1,0,2319315,5.575
2,tiff,1,0,1,1,1357192,0.077
3,tiff,1,0,0,1,1357192,0.08
4,tiff,0,1,0,0,2570369,0.984
5,tiff,0,0,0,0,2570373,1.011
6,tiff,0,0,0,1,1357193,0.068
7,tiff,0,1,1,0,2570379,0.985
8,png,1,1,1,1,1357163,0.068
9,png,1,1,0,1,1357163,0.077
