configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1186298,0.199
1,tiff,1,1,0,1,1186292,0.144
10,png,1,0,1,1,1186292,0.137
11,png,1,0,0,1,1186292,0.139
12,png,0,1,0,0,1857575,3.002
13,png,0,0,0,0,1857606,3.006
14,png,0,0,0,1,1186290,0.141
15,png,0,1,1,0,1857662,3.01
2,tiff,1,0,1,1,1186268,0.145
3,tiff,1,0,0,1,1186740,0.118
4,tiff,0,1,0,0,1990668,0.469
5,tiff,0,0,0,0,1990656,0.493
6,tiff,0,0,0,1,1186292,0.123
7,tiff,0,1,1,0,1990243,0.501
8,png,1,1,1,1,1186286,0.142
9,png,1,1,0,1,1186286,0.117
