configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1229681,0.392
1,tiff,1,1,0,1,1229837,0.384
10,png,1,0,1,1,1015417,0.872
11,png,1,0,0,1,1015457,0.877
12,png,0,1,0,0,5291437,7.392
13,png,0,0,0,0,5291463,7.376
14,png,0,0,0,1,5291773,7.392
15,png,0,1,1,0,5291414,7.436
2,tiff,1,0,1,1,1229686,0.387
3,tiff,1,0,0,1,1229797,0.388
4,tiff,0,1,0,0,8350885,0.536
5,tiff,0,0,0,0,8350991,0.587
6,tiff,0,0,0,1,8351127,0.565
7,tiff,0,1,1,0,8350980,0.575
8,png,1,1,1,1,1015110,0.869
9,png,1,1,0,1,1015102,0.902
