configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,3735155,1.891
1,tiff,1,1,0,1,3735102,1.357
10,png,1,0,1,1,3716958,1.426
11,png,1,0,0,1,3716967,1.401
12,png,0,1,0,0,12671827,9.16
13,png,0,0,0,0,12656001,9.215
14,png,0,0,0,1,12655980,9.15
15,png,0,1,1,0,12671833,9.123
2,tiff,1,0,1,1,3720788,1.366
3,tiff,1,0,0,1,3720798,1.382
4,tiff,0,1,0,0,20013983,1.791
5,tiff,0,0,0,0,20005035,1.781
6,tiff,0,0,0,1,20006876,1.761
7,tiff,0,1,1,0,20013957,1.758
8,png,1,1,1,1,3733119,1.378
9,png,1,1,0,1,3733141,1.361
