configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,2342613,2.14
1,tiff,1,1,0,1,2342553,1.991
10,png,1,0,1,1,2446770,5.056
11,png,1,0,0,1,2446744,5.043
12,png,0,1,0,0,3946824,6.919
13,png,0,0,0,0,3946823,6.861
14,png,0,0,0,1,3946861,6.952
15,png,0,1,1,0,3946840,6.897
2,tiff,1,0,1,1,2342602,2.051
3,tiff,1,0,0,1,2342568,1.99
4,tiff,0,1,0,0,3777234,2.182
5,tiff,0,0,0,0,3777258,2.132
6,tiff,0,0,0,1,3775873,2.125
7,tiff,0,1,1,0,3777137,2.187
8,png,1,1,1,1,2446755,5.05
9,png,1,1,0,1,2446759,5.034
