configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1610992,4.039
1,tiff,1,1,0,1,1610395,4.088
10,png,1,0,1,1,975538,8.606
11,png,1,0,0,1,975538,8.708
12,png,0,1,0,0,7390610,33.875
13,png,0,0,0,0,7390591,33.824
14,png,0,0,0,1,7390486,34.24
15,png,0,1,1,0,7390582,33.85
2,tiff,1,0,1,1,1611048,4.083
3,tiff,1,0,0,1,1610380,4.065
4,tiff,0,1,0,0,11475653,4.348
5,tiff,0,0,0,0,11476607,4.374
6,tiff,0,0,0,1,11476636,4.355
7,tiff,0,1,1,0,11476661,4.352
8,png,1,1,1,1,975505,8.598
9,png,1,1,0,1,975565,8.619
