configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1337041,0.37
1,tiff,1,1,0,1,1337041,0.216
10,png,1,0,1,1,1415462,1.178
11,png,1,0,0,1,1415477,1.184
12,png,0,1,0,0,1415473,1.205
13,png,0,0,0,0,1415462,1.205
14,png,0,0,0,1,1415478,1.217
15,png,0,1,1,0,1415473,1.206
2,tiff,1,0,1,1,1337042,0.241
3,tiff,1,0,0,1,1337047,0.212
4,tiff,0,1,0,0,1337047,0.212
5,tiff,0,0,0,0,1337034,0.241
6,tiff,0,0,0,1,1337034,0.215
7,tiff,0,1,1,0,1337033,0.249
8,png,1,1,1,1,1415457,1.175
9,png,1,1,0,1,1415480,1.22
