configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,609577,0.132
1,tiff,1,1,0,1,609577,0.092
10,png,1,0,1,1,634929,0.356
11,png,1,0,0,1,634892,0.363
12,png,0,1,0,0,2853913,4.688
13,png,0,0,0,0,2853906,4.669
14,png,0,0,0,1,2853900,4.659
15,png,0,1,1,0,2853913,4.759
2,tiff,1,0,1,1,609566,0.089
3,tiff,1,0,0,1,609566,0.089
4,tiff,0,1,0,0,2968424,0.21
5,tiff,0,0,0,0,2968435,0.231
6,tiff,0,0,0,1,2968414,0.21
7,tiff,0,1,1,0,2968417,0.233
8,png,1,1,1,1,634897,0.365
9,png,1,1,0,1,634897,0.324
