configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1767772,1.965
1,tiff,1,1,0,1,1767734,1.931
10,png,1,0,1,1,1797959,3.378
11,png,1,0,0,1,1798020,3.412
12,png,0,1,0,0,8142306,10.19
13,png,0,0,0,0,8142286,10.23
14,png,0,0,0,1,8134181,10.118
15,png,0,1,1,0,8142265,10.176
2,tiff,1,0,1,1,1767688,1.937
3,tiff,1,0,0,1,1767744,1.946
4,tiff,0,1,0,0,9533605,2.534
5,tiff,0,0,0,0,9533577,2.499
6,tiff,0,0,0,1,9523389,2.467
7,tiff,0,1,1,0,9533751,2.522
8,png,1,1,1,1,1797971,3.342
9,png,1,1,0,1,1798103,3.397
