configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1130117,1.493
1,tiff,1,1,0,1,1130053,1.346
10,png,1,0,1,1,1203402,3.64
11,png,1,0,0,1,1203376,3.546
12,png,0,1,0,0,1374108,3.743
13,png,0,0,0,0,1374083,3.731
14,png,0,0,0,1,1374094,3.778
15,png,0,1,1,0,1374059,3.805
2,tiff,1,0,1,1,1130096,1.369
3,tiff,1,0,0,1,1129991,1.347
4,tiff,0,1,0,0,1343769,1.43
5,tiff,0,0,0,0,1343744,1.354
6,tiff,0,0,0,1,1343771,1.378
7,tiff,0,1,1,0,1343723,1.374
8,png,1,1,1,1,1203372,3.571
9,png,1,1,0,1,1203400,3.549
