configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,19991377,3.485
1,tiff,1,1,0,1,19994550,3.081
10,png,1,0,1,1,21518059,12.694
11,png,1,0,0,1,21518209,12.738
12,png,0,1,0,0,51882119,66.696
13,png,0,0,0,0,51882134,66.273
14,png,0,0,0,1,51882133,66.96
15,png,0,1,1,0,51882173,66.919
2,tiff,1,0,1,1,19994721,3.147
3,tiff,1,0,0,1,19994725,3.137
4,tiff,0,1,0,0,59291620,5.132
5,tiff,0,0,0,0,59291789,5.142
6,tiff,0,0,0,1,59289274,5.111
7,tiff,0,1,1,0,59289696,5.107
8,png,1,1,1,1,21518072,12.752
9,png,1,1,0,1,21518120,12.725
