configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1446619,0.534
1,tiff,1,1,0,1,1446622,0.38
10,png,1,0,1,1,1446617,0.406
11,png,1,0,0,1,1446618,0.385
12,png,0,1,0,0,6753766,7.949
13,png,0,0,0,0,6753770,7.967
14,png,0,0,0,1,6753768,8.006
15,png,0,1,1,0,6753771,7.994
2,tiff,1,0,1,1,1446620,0.407
3,tiff,1,0,0,1,1446620,0.406
4,tiff,0,1,0,0,9945457,0.614
5,tiff,0,0,0,0,9945503,0.632
6,tiff,0,0,0,1,9945493,0.636
7,tiff,0,1,1,0,9945503,0.617
8,png,1,1,1,1,1446620,0.379
9,png,1,1,0,1,1446620,0.378
