configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,4474965,0.285
1,tiff,1,1,0,1,4474911,0.285
10,png,1,0,1,1,4475005,0.319
11,png,1,0,0,1,4474967,0.309
12,png,0,1,0,0,6930211,12.705
13,png,0,0,0,0,6930209,12.667
14,png,0,0,0,1,4474899,0.281
15,png,0,1,1,0,6930219,12.717
2,tiff,1,0,1,1,4475118,0.282
3,tiff,1,0,0,1,4474977,0.314
4,tiff,0,1,0,0,7398514,2.474
5,tiff,0,0,0,0,7398495,2.468
6,tiff,0,0,0,1,4474932,0.311
7,tiff,0,1,1,0,7398520,2.475
8,png,1,1,1,1,4474985,0.302
9,png,1,1,0,1,4474978,0.278
