configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,2576803,0.616
1,tiff,1,1,0,1,2576805,0.315
10,png,1,0,1,1,2051158,1.032
11,png,1,0,0,1,2051158,0.999
12,png,0,1,0,0,2051150,0.991
13,png,0,0,0,0,2051158,1.021
14,png,0,0,0,1,2051157,1.011
15,png,0,1,1,0,2051157,1.047
2,tiff,1,0,1,1,2576802,0.307
3,tiff,1,0,0,1,2576803,0.312
4,tiff,0,1,0,0,2576803,0.309
5,tiff,0,0,0,0,2576807,0.342
6,tiff,0,0,0,1,2576809,0.344
7,tiff,0,1,1,0,2576804,0.311
8,png,1,1,1,1,2051156,1.042
9,png,1,1,0,1,2051157,1.025
