configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1810199,0.512
1,tiff,1,1,0,1,1810544,0.433
10,png,1,0,1,1,1635903,1.701
11,png,1,0,0,1,1635805,1.701
12,png,0,1,0,0,9130066,10.083
13,png,0,0,0,0,9129991,10.086
14,png,0,0,0,1,9130071,10.035
15,png,0,1,1,0,9129977,10.08
2,tiff,1,0,1,1,1810509,0.412
3,tiff,1,0,0,1,1810523,0.409
4,tiff,0,1,0,0,13915788,0.656
5,tiff,0,0,0,0,13915808,0.683
6,tiff,0,0,0,1,13915555,0.641
7,tiff,0,1,1,0,13916010,0.642
8,png,1,1,1,1,1635910,1.707
9,png,1,1,0,1,1635913,1.699
