configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1053206,1.421
1,tiff,1,1,0,1,1052652,1.299
10,png,1,0,1,1,496579,3.572
11,png,1,0,0,1,496612,3.556
12,png,0,1,0,0,714319,3.969
13,png,0,0,0,0,714322,3.958
14,png,0,0,0,1,714340,3.992
15,png,0,1,1,0,714314,3.973
2,tiff,1,0,1,1,1053168,1.332
3,tiff,1,0,0,1,1053396,1.295
4,tiff,0,1,0,0,1372025,1.325
5,tiff,0,0,0,0,1371852,1.349
6,tiff,0,0,0,1,1371841,1.322
7,tiff,0,1,1,0,1371791,1.318
8,png,1,1,1,1,496650,3.554
9,png,1,1,0,1,496605,3.599
