configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,24057462,5.789
1,tiff,1,1,0,1,24059181,5.495
10,png,1,0,1,1,23104772,121.857
11,png,1,0,0,1,23104766,122.18299999999999
12,png,0,1,0,0,24646570,124.19800000000001
13,png,0,0,0,0,24646560,124.066
14,png,0,0,0,1,24646541,123.326
15,png,0,1,1,0,24646569,124.322
2,tiff,1,0,1,1,24059486,5.439
3,tiff,1,0,0,1,24059632,5.474
4,tiff,0,1,0,0,26640438,5.529
5,tiff,0,0,0,0,26640445,5.504
6,tiff,0,0,0,1,26639716,5.471
7,tiff,0,1,1,0,26639306,5.509
8,png,1,1,1,1,23104811,121.852
9,png,1,1,0,1,23104849,121.448
