configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1482357,0.699
1,tiff,1,1,0,1,1480214,0.689
10,png,1,0,1,1,1369504,2.742
11,png,1,0,0,1,1369571,2.932
12,png,0,1,0,0,3953075,5.26
13,png,0,0,0,0,3953111,5.276
14,png,0,0,0,1,3953098,5.224
15,png,0,1,1,0,3953121,5.211
2,tiff,1,0,1,1,1482196,0.677
3,tiff,1,0,0,1,1482419,0.644
4,tiff,0,1,0,0,4967785,0.744
5,tiff,0,0,0,0,4967652,0.754
6,tiff,0,0,0,1,4967626,0.77
7,tiff,0,1,1,0,4967534,0.746
8,png,1,1,1,1,1369495,2.732
9,png,1,1,0,1,1369540,2.72
