configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1027551,4.186
1,tiff,1,1,0,1,1027553,3.678
10,png,1,0,1,1,870415,3.773
11,png,1,0,0,1,870414,3.779
12,png,0,1,0,0,870415,3.787
13,png,0,0,0,0,870412,3.791
14,png,0,0,0,1,870416,3.783
15,png,0,1,1,0,870411,3.788
2,tiff,1,0,1,1,1027549,3.594
3,tiff,1,0,0,1,1027546,3.607
4,tiff,0,1,0,0,1027551,3.657
5,tiff,0,0,0,0,1027547,3.631
6,tiff,0,0,0,1,1027552,3.664
7,tiff,0,1,1,0,1027549,3.586
8,png,1,1,1,1,870412,3.775
9,png,1,1,0,1,870404,3.738
