configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1055207,0.71
1,tiff,1,1,0,1,1055214,0.561
10,png,1,0,1,1,1094367,2.491
11,png,1,0,0,1,1094370,2.497
12,png,0,1,0,0,1213417,2.63
13,png,0,0,0,0,1213424,2.631
14,png,0,0,0,1,1213413,2.667
15,png,0,1,1,0,1213412,2.657
2,tiff,1,0,1,1,1055207,0.543
3,tiff,1,0,0,1,1055214,0.576
4,tiff,0,1,0,0,1149916,0.555
5,tiff,0,0,0,0,1149858,0.623
6,tiff,0,0,0,1,1149842,0.584
7,tiff,0,1,1,0,1149932,0.603
8,png,1,1,1,1,1094373,2.496
9,png,1,1,0,1,1094363,2.536
