configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,5522933,17.782
1,tiff,1,1,0,1,5522942,17.747
10,png,1,0,1,1,6239952,27.2
11,png,1,0,0,1,6239996,27.247
12,png,0,1,0,0,8618422,30.359
13,png,0,0,0,0,8618531,30.276
14,png,0,0,0,1,8618464,30.261
15,png,0,1,1,0,8618527,30.371
2,tiff,1,0,1,1,5522936,17.782
3,tiff,1,0,0,1,5522775,17.71
4,tiff,0,1,0,0,7928122,17.927
5,tiff,0,0,0,0,7928237,18.0
6,tiff,0,0,0,1,7929079,18.027
7,tiff,0,1,1,0,7927795,18.132
8,png,1,1,1,1,6239912,27.182
9,png,1,1,0,1,6239947,27.171
