configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,12229210,1.5
1,tiff,1,1,0,1,12229221,1.224
10,png,1,0,1,1,10464016,11.771
11,png,1,0,0,1,10464041,11.787
12,png,0,1,0,0,20781811,43.149
13,png,0,0,0,0,20781827,43.155
14,png,0,0,0,1,20781825,43.197
15,png,0,1,1,0,20781811,43.113
2,tiff,1,0,1,1,12229231,1.23
3,tiff,1,0,0,1,12229178,1.277
4,tiff,0,1,0,0,26651556,2.174
5,tiff,0,0,0,0,26651671,2.144
6,tiff,0,0,0,1,26651668,2.169
7,tiff,0,1,1,0,26651668,2.189
8,png,1,1,1,1,10464033,11.803
9,png,1,1,0,1,10464015,11.786
