configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,516006,0.511
1,tiff,1,1,0,1,516061,0.33
10,png,1,0,1,1,506943,1.179
11,png,1,0,0,1,506940,1.178
12,png,0,1,0,0,1136772,3.089
13,png,0,0,0,0,1136764,3.146
14,png,0,0,0,1,1136768,3.074
15,png,0,1,1,0,1136767,3.139
2,tiff,1,0,1,1,516069,0.332
3,tiff,1,0,0,1,516008,0.358
4,tiff,0,1,0,0,1421411,0.366
5,tiff,0,0,0,0,1421403,0.384
6,tiff,0,0,0,1,1421409,0.361
7,tiff,0,1,1,0,1421434,0.358
8,png,1,1,1,1,506950,1.202
9,png,1,1,0,1,506945,1.247
