configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,8298454,4.2
1,tiff,1,1,0,1,8298230,4.215
10,png,1,0,1,1,6506675,18.151
11,png,1,0,0,1,6506656,18.206
12,png,0,1,0,0,6873747,18.698
13,png,0,0,0,0,6873528,18.581
14,png,0,0,0,1,6873870,18.598
15,png,0,1,1,0,6873510,18.731
2,tiff,1,0,1,1,8299060,4.214
3,tiff,1,0,0,1,8293707,4.241
4,tiff,0,1,0,0,8720777,4.312
5,tiff,0,0,0,0,8725517,4.286
6,tiff,0,0,0,1,8721320,4.221
7,tiff,0,1,1,0,8720312,4.26
8,png,1,1,1,1,6506846,18.25
9,png,1,1,0,1,6506735,18.11
