configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1325825,2.41
1,tiff,1,1,0,1,1325838,2.4
10,png,1,0,1,1,1293633,5.109
11,png,1,0,0,1,1293647,5.12
12,png,0,1,0,0,1557506,5.436
13,png,0,0,0,0,1557487,5.423
14,png,0,0,0,1,1557500,5.441
15,png,0,1,1,0,1557496,5.439
2,tiff,1,0,1,1,1325843,2.39
3,tiff,1,0,0,1,1325846,2.363
4,tiff,0,1,0,0,1684426,2.354
5,tiff,0,0,0,0,1684410,2.438
6,tiff,0,0,0,1,1684439,2.379
7,tiff,0,1,1,0,1684440,2.383
8,png,1,1,1,1,1293632,5.156
9,png,1,1,0,1,1293632,5.109
