configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,3199511,3.997
1,tiff,1,1,0,1,3199134,3.842
10,png,1,0,1,1,1673917,10.661
11,png,1,0,0,1,1673910,10.687
12,png,0,1,0,0,3430503,20.676
13,png,0,0,0,0,3430510,20.681
14,png,0,0,0,1,3430528,20.632
15,png,0,1,1,0,3430473,20.611
2,tiff,1,0,1,1,3198752,3.762
3,tiff,1,0,0,1,3199530,3.836
4,tiff,0,1,0,0,5968191,3.967
5,tiff,0,0,0,0,5968050,4.029
6,tiff,0,0,0,1,5967967,4.008
7,tiff,0,1,1,0,5967989,4.058
8,png,1,1,1,1,1673919,10.644
9,png,1,1,0,1,1673895,10.591
