configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1146220,0.891
1,tiff,1,1,0,1,1146143,0.733
10,png,1,0,1,1,668478,2.847
11,png,1,0,0,1,668416,2.897
12,png,0,1,0,0,668419,2.924
13,png,0,0,0,0,668457,2.856
14,png,0,0,0,1,668422,2.889
15,png,0,1,1,0,668426,2.851
2,tiff,1,0,1,1,1146088,0.726
3,tiff,1,0,0,1,1146177,0.704
4,tiff,0,1,0,0,1146197,0.735
5,tiff,0,0,0,0,1146069,0.698
6,tiff,0,0,0,1,1146198,0.774
7,tiff,0,1,1,0,1146203,0.705
8,png,1,1,1,1,668439,2.91
9,png,1,1,0,1,668436,2.881
