configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1881415,6.525
1,tiff,1,1,0,1,1881444,6.395
10,png,1,0,1,1,2562367,9.995
11,png,1,0,0,1,2562339,10.059
12,png,0,1,0,0,2817153,10.417
13,png,0,0,0,0,2817133,10.475
14,png,0,0,0,1,2817155,10.429
15,png,0,1,1,0,2817172,10.515
2,tiff,1,0,1,1,1881457,6.406
3,tiff,1,0,0,1,1881452,6.433
4,tiff,0,1,0,0,2121602,6.417
5,tiff,0,0,0,0,2121536,6.485
6,tiff,0,0,0,1,2121554,6.436
7,tiff,0,1,1,0,2121568,6.407
8,png,1,1,1,1,2562341,10.03
9,png,1,1,0,1,2562337,9.994
