configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,22469693,0.301
1,tiff,1,1,0,1,22470133,0.201
10,png,1,0,1,1,21708672,0.308
11,png,1,0,0,1,21714198,0.284
12,png,0,1,0,0,21713931,0.242
13,png,0,0,0,0,21714038,0.247
14,png,0,0,0,1,21712884,0.246
15,png,0,1,1,0,21714036,0.253
2,tiff,1,0,1,1,21713995,0.23
3,tiff,1,0,0,1,21714108,0.214
4,tiff,0,1,0,0,21713976,0.194
5,tiff,0,0,0,0,21714191,0.226
6,tiff,0,0,0,1,21712379,0.197
7,tiff,0,1,1,0,21712771,0.191
8,png,1,1,1,1,21711884,0.272
9,png,1,1,0,1,21709780,0.279
