configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1530441,0.446
1,tiff,1,1,0,1,1530483,0.231
10,png,1,0,1,1,1314384,0.71
11,png,1,0,0,1,1314264,0.716
12,png,0,1,0,0,7945314,29.564
13,png,0,0,0,0,7945321,29.592
14,png,0,0,0,1,7945307,29.807
15,png,0,1,1,0,7945320,29.616
2,tiff,1,0,1,1,1530414,0.235
3,tiff,1,0,0,1,1530414,0.206
4,tiff,0,1,0,0,10800021,0.985
5,tiff,0,0,0,0,10799987,0.981
6,tiff,0,0,0,1,10799858,1.049
7,tiff,0,1,1,0,10799992,1.003
8,png,1,1,1,1,1314365,0.707
9,png,1,1,0,1,1314392,0.69
