configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,7120611,2.355
1,tiff,1,1,0,1,19501488,28.094
10,png,1,0,1,1,7120235,0.523
11,png,1,0,0,1,18251641,58.067
12,png,0,1,0,0,21213788,62.746
13,png,0,0,0,0,21213742,62.693
14,png,0,0,0,1,21213790,62.575
15,png,0,1,1,0,10080997,5.248
2,tiff,1,0,1,1,7120050,0.527
3,tiff,1,0,0,1,19501603,28.031
4,tiff,0,1,0,0,23623877,28.235
5,tiff,0,0,0,0,23624976,28.28
6,tiff,0,0,0,1,23624626,28.319
7,tiff,0,1,1,0,11245625,0.815
8,png,1,1,1,1,7119998,0.522
9,png,1,1,0,1,18251673,58.042
