configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,5582705,1.641
1,tiff,1,1,0,1,5583056,1.444
10,png,1,0,1,1,4742682,6.751
11,png,1,0,0,1,4742686,6.845
12,png,0,1,0,0,12737848,16.564
13,png,0,0,0,0,12737905,16.496
14,png,0,0,0,1,12737940,16.509
15,png,0,1,1,0,12737810,16.505
2,tiff,1,0,1,1,5581871,1.425
3,tiff,1,0,0,1,5583538,1.506
4,tiff,0,1,0,0,16423614,2.31
5,tiff,0,0,0,0,16422347,2.279
6,tiff,0,0,0,1,16421226,2.306
7,tiff,0,1,1,0,16423881,2.289
8,png,1,1,1,1,4742749,6.836
9,png,1,1,0,1,4742670,6.894
