configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1242396,0.939
1,tiff,1,1,0,1,1242424,0.805
10,png,1,0,1,1,1276381,2.937
11,png,1,0,0,1,1276390,2.931
12,png,0,1,0,0,2538472,8.586
13,png,0,0,0,0,2538453,8.557
14,png,0,0,0,1,2538428,8.615
15,png,0,1,1,0,2538462,8.59
2,tiff,1,0,1,1,1242390,0.833
3,tiff,1,0,0,1,1242389,0.838
4,tiff,0,1,0,0,3310812,1.333
5,tiff,0,0,0,0,3310827,1.337
6,tiff,0,0,0,1,3310759,1.387
7,tiff,0,1,1,0,3310634,1.333
8,png,1,1,1,1,1276382,2.926
9,png,1,1,0,1,1276381,2.942
