configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,9326223,8.081
1,tiff,1,1,0,1,9326221,7.868
10,png,1,0,1,1,10669943,25.988
11,png,1,0,0,1,10669969,26.004
12,png,0,1,0,0,32310938,118.86500000000001
13,png,0,0,0,0,32310938,118.753
14,png,0,0,0,1,32310941,118.73400000000001
15,png,0,1,1,0,32310930,118.975
2,tiff,1,0,1,1,9326235,7.918
3,tiff,1,0,0,1,9326643,8.036
4,tiff,0,1,0,0,44592893,11.542
5,tiff,0,0,0,0,44594439,11.802
6,tiff,0,0,0,1,44588554,11.63
7,tiff,0,1,1,0,44589196,11.61
8,png,1,1,1,1,10670023,26.023
9,png,1,1,0,1,10670015,26.045
