configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,21855808,7.61
1,tiff,1,1,0,1,21852224,7.519
10,png,1,0,1,1,17737915,19.981
11,png,1,0,0,1,17737784,19.886
12,png,0,1,0,0,49480373,156.814
13,png,0,0,0,0,49480594,157.359
14,png,0,0,0,1,49480879,156.722
15,png,0,1,1,0,49480530,156.977
2,tiff,1,0,1,1,21851258,7.43
3,tiff,1,0,0,1,21853304,7.47
4,tiff,0,1,0,0,68617075,9.253
5,tiff,0,0,0,0,68618020,9.412
6,tiff,0,0,0,1,68624500,9.208
7,tiff,0,1,1,0,68619683,9.285
8,png,1,1,1,1,17737670,19.973
9,png,1,1,0,1,17738228,20.036
