configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,4273824,0.609
1,tiff,1,1,0,1,4273828,0.41
10,png,1,0,1,1,4291110,1.19
11,png,1,0,0,1,4291117,1.233
12,png,0,1,0,0,15179850,59.706
13,png,0,0,0,0,15179859,59.92
14,png,0,0,0,1,15179860,60.289
15,png,0,1,1,0,15179864,59.703
2,tiff,1,0,1,1,4273818,0.387
3,tiff,1,0,0,1,4273862,0.416
4,tiff,0,1,0,0,17790884,1.092
5,tiff,0,0,0,0,17790915,1.103
6,tiff,0,0,0,1,17790832,1.134
7,tiff,0,1,1,0,17790854,1.085
8,png,1,1,1,1,4291103,1.21
9,png,1,1,0,1,4291124,1.191
