configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,4068820,0.481
1,tiff,1,1,0,1,4068810,0.24
10,png,1,0,1,1,4046385,0.287
11,png,1,0,0,1,4046385,0.261
12,png,0,1,0,0,12430765,6.922
13,png,0,0,0,0,12430786,6.969
14,png,0,0,0,1,12430782,6.9
15,png,0,1,1,0,12430761,6.993
2,tiff,1,0,1,1,4068811,0.221
3,tiff,1,0,0,1,4068811,0.222
4,tiff,0,1,0,0,16006114,0.441
5,tiff,0,0,0,0,16006114,0.459
6,tiff,0,0,0,1,16006157,0.454
7,tiff,0,1,1,0,16006127,0.455
8,png,1,1,1,1,4046388,0.257
9,png,1,1,0,1,4046366,0.285
