configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1696192,1.806
1,tiff,1,1,0,1,1696182,1.619
10,png,1,0,1,1,1061158,4.575
11,png,1,0,0,1,1061446,4.605
12,png,0,1,0,0,1604099,7.818
13,png,0,0,0,0,1603945,7.689
14,png,0,0,0,1,1603962,7.765
15,png,0,1,1,0,1603944,7.739
2,tiff,1,0,1,1,1695932,1.654
3,tiff,1,0,0,1,1696153,1.587
4,tiff,0,1,0,0,2653678,2.063
5,tiff,0,0,0,0,2653997,1.842
6,tiff,0,0,0,1,2656272,1.856
7,tiff,0,1,1,0,2656110,1.899
8,png,1,1,1,1,1061541,4.609
9,png,1,1,0,1,1061417,4.566
