configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,2072037,0.487
1,tiff,1,1,0,1,2071863,0.436
10,png,1,0,1,1,2073395,2.786
11,png,1,0,0,1,2073391,2.745
12,png,0,1,0,0,2073395,2.789
13,png,0,0,0,0,2073392,2.744
14,png,0,0,0,1,2073387,2.745
15,png,0,1,1,0,2073389,2.747
2,tiff,1,0,1,1,2072041,0.405
3,tiff,1,0,0,1,2072033,0.443
4,tiff,0,1,0,0,2071999,0.401
5,tiff,0,0,0,0,2071855,0.424
6,tiff,0,0,0,1,2072022,0.408
7,tiff,0,1,1,0,2072037,0.416
8,png,1,1,1,1,2073385,2.776
9,png,1,1,0,1,2073382,2.76
