configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,21913119,0.196
1,tiff,1,1,0,1,21913119,0.113
10,png,1,0,1,1,21913119,0.105
11,png,1,0,0,1,21913119,0.11
12,png,0,1,0,0,21913119,0.114
13,png,0,0,0,0,21913119,0.128
14,png,0,0,0,1,21913119,0.13
15,png,0,1,1,0,21913119,0.109
2,tiff,1,0,1,1,21913119,0.11
3,tiff,1,0,0,1,21913119,0.128
4,tiff,0,1,0,0,21913119,0.122
5,tiff,0,0,0,0,21913119,0.128
6,tiff,0,0,0,1,21913119,0.105
7,tiff,0,1,1,0,21913119,0.124
8,png,1,1,1,1,21913119,0.127
9,png,1,1,0,1,21913119,0.107
