configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,647071,0.364
1,tiff,1,1,0,1,647074,0.296
10,png,1,0,1,1,591018,0.616
11,png,1,0,0,1,590943,0.62
12,png,0,1,0,0,3492728,4.575
13,png,0,0,0,0,3492732,4.594
14,png,0,0,0,1,3492694,4.584
15,png,0,1,1,0,3492696,4.562
2,tiff,1,0,1,1,647060,0.253
3,tiff,1,0,0,1,647060,0.251
4,tiff,0,1,0,0,4163331,0.569
5,tiff,0,0,0,0,4163393,0.578
6,tiff,0,0,0,1,4163365,0.582
7,tiff,0,1,1,0,4163474,0.572
8,png,1,1,1,1,591024,0.655
9,png,1,1,0,1,590961,0.589
