configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,621350,0.065
1,tiff,1,1,0,1,621353,0.064
10,png,1,0,1,1,621353,0.064
11,png,1,0,0,1,621353,0.065
12,png,0,1,0,0,1090186,2.174
13,png,0,0,0,0,1090187,2.16
14,png,0,0,0,1,621352,0.065
15,png,0,1,1,0,1090183,2.172
2,tiff,1,0,1,1,621355,0.064
3,tiff,1,0,0,1,621355,0.058
4,tiff,0,1,0,0,1189623,0.341
5,tiff,0,0,0,0,1189624,0.318
6,tiff,0,0,0,1,621351,0.063
7,tiff,0,1,1,0,1189625,0.352
8,png,1,1,1,1,621341,0.061
9,png,1,1,0,1,621341,0.064
