configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1031689,0.213
1,tiff,1,1,0,1,1031648,0.147
10,png,1,0,1,1,1031648,0.149
11,png,1,0,0,1,1031648,0.146
12,png,0,1,0,0,1553911,2.955
13,png,0,0,0,0,1553828,2.897
14,png,0,0,0,1,1031690,0.125
15,png,0,1,1,0,1553982,2.974
2,tiff,1,0,1,1,1031709,0.145
3,tiff,1,0,0,1,1031709,0.148
4,tiff,0,1,0,0,1728640,0.569
5,tiff,0,0,0,0,1728404,0.532
6,tiff,0,0,0,1,1031691,0.172
7,tiff,0,1,1,0,1728603,0.533
8,png,1,1,1,1,1031693,0.148
9,png,1,1,0,1,1031693,0.146
