configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1417509,0.406
1,tiff,1,1,0,1,1417509,0.305
10,png,1,0,1,1,1412871,1.215
11,png,1,0,0,1,1412979,1.235
12,png,0,1,0,0,2511136,6.145
13,png,0,0,0,0,2511093,6.132
14,png,0,0,0,1,2511113,6.123
15,png,0,1,1,0,2511133,6.171
2,tiff,1,0,1,1,1417162,0.332
3,tiff,1,0,0,1,1417162,0.3
4,tiff,0,1,0,0,3321501,0.371
5,tiff,0,0,0,0,3321514,0.352
6,tiff,0,0,0,1,3321520,0.378
7,tiff,0,1,1,0,3321534,0.431
8,png,1,1,1,1,1412979,1.211
9,png,1,1,0,1,1412893,1.245
