configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1638895,2.736
1,tiff,1,1,0,1,1638812,2.654
10,png,1,0,1,1,1376846,5.891
11,png,1,0,0,1,1376860,5.905
12,png,0,1,0,0,9934714,30.509
13,png,0,0,0,0,9934708,30.528
14,png,0,0,0,1,9934713,30.388
15,png,0,1,1,0,9934701,30.49
2,tiff,1,0,1,1,1640162,2.63
3,tiff,1,0,0,1,1639964,2.668
4,tiff,0,1,0,0,15679455,4.535
5,tiff,0,0,0,0,15679416,4.461
6,tiff,0,0,0,1,15679465,4.698
7,tiff,0,1,1,0,15679371,4.479
8,png,1,1,1,1,1376851,5.946
9,png,1,1,0,1,1376865,5.895
