configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,430305,0.146
1,tiff,1,1,0,1,430305,0.132
10,png,1,0,1,1,190036,0.612
11,png,1,0,0,1,190128,0.594
12,png,0,1,0,0,1218620,1.574
13,png,0,0,0,0,1218618,1.62
14,png,0,0,0,1,1218613,1.571
15,png,0,1,1,0,1218647,1.605
2,tiff,1,0,1,1,430286,0.13
3,tiff,1,0,0,1,430286,0.132
4,tiff,0,1,0,0,1753763,0.178
5,tiff,0,0,0,0,1753773,0.196
6,tiff,0,0,0,1,1753773,0.177
7,tiff,0,1,1,0,1753746,0.177
8,png,1,1,1,1,190144,0.566
9,png,1,1,0,1,190039,0.564
