configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,14548675,8.001
1,tiff,1,1,0,1,14548743,7.904
10,png,1,0,1,1,12609479,51.184
11,png,1,0,0,1,12609496,51.094
12,png,0,1,0,0,15611352,55.549
13,png,0,0,0,0,15611332,55.569
14,png,0,0,0,1,15611369,55.5
15,png,0,1,1,0,15611344,55.472
2,tiff,1,0,1,1,14550711,7.867
3,tiff,1,0,0,1,14548683,8.182
4,tiff,0,1,0,0,19133779,8.048
5,tiff,0,0,0,0,19133830,8.051
6,tiff,0,0,0,1,19133686,8.129
7,tiff,0,1,1,0,19133709,8.055
8,png,1,1,1,1,12609484,51.023
9,png,1,1,0,1,12609536,51.094
