configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,831542,0.221
1,tiff,1,1,0,1,831542,0.129
10,png,1,0,1,1,831542,0.129
11,png,1,0,0,1,831542,0.13
12,png,0,1,0,0,1299821,2.351
13,png,0,0,0,0,1299774,2.361
14,png,0,0,0,1,831526,0.131
15,png,0,1,1,0,1299775,2.319
2,tiff,1,0,1,1,831545,0.113
3,tiff,1,0,0,1,831535,0.128
4,tiff,0,1,0,0,1434627,0.53
5,tiff,0,0,0,0,1434815,0.544
6,tiff,0,0,0,1,831525,0.112
7,tiff,0,1,1,0,1434523,0.474
8,png,1,1,1,1,831523,0.11
9,png,1,1,0,1,831523,0.128
