configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,2831439,0.6
1,tiff,1,1,0,1,2831487,0.631
10,png,1,0,1,1,2385988,6.264
11,png,1,0,0,1,2386007,6.262
12,png,0,1,0,0,2385971,6.269
13,png,0,0,0,0,2385986,6.222
14,png,0,0,0,1,2386001,6.237
15,png,0,1,1,0,2386004,6.218
2,tiff,1,0,1,1,2831367,0.636
3,tiff,1,0,0,1,2834155,0.597
4,tiff,0,1,0,0,2831362,0.612
5,tiff,0,0,0,0,2834252,0.631
6,tiff,0,0,0,1,2831448,0.601
7,tiff,0,1,1,0,2831357,0.595
8,png,1,1,1,1,2386029,6.366
9,png,1,1,0,1,2385979,6.196
