configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,17904110,4.063
1,tiff,1,1,0,1,17904000,3.691
10,png,1,0,1,1,16707060,17.188
11,png,1,0,0,1,16707051,17.135
12,png,0,1,0,0,22418133,20.674
13,png,0,0,0,0,22418114,20.86
14,png,0,0,0,1,22418057,20.696
15,png,0,1,1,0,22418129,20.679
2,tiff,1,0,1,1,17904204,3.701
3,tiff,1,0,0,1,17904183,3.734
4,tiff,0,1,0,0,26251551,4.043
5,tiff,0,0,0,0,26251709,4.084
6,tiff,0,0,0,1,26251366,4.073
7,tiff,0,1,1,0,26251667,4.073
8,png,1,1,1,1,16707063,17.221
9,png,1,1,0,1,16707032,17.213
