configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,829928,0.143
1,tiff,1,1,0,1,829928,0.076
10,png,1,0,1,1,829928,0.081
11,png,1,0,0,1,829940,0.079
12,png,0,1,0,0,1364895,1.637
13,png,0,0,0,0,1364889,1.646
14,png,0,0,0,1,1047480,0.159
15,png,0,1,1,0,1364888,1.625
2,tiff,1,0,1,1,829937,0.077
3,tiff,1,0,0,1,829937,0.068
4,tiff,0,1,0,0,1583649,0.299
5,tiff,0,0,0,0,1583649,0.3
6,tiff,0,0,0,1,1192477,0.076
7,tiff,0,1,1,0,1583603,0.303
8,png,1,1,1,1,829939,0.077
9,png,1,1,0,1,829939,0.067
