configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,4363614,3.771
1,tiff,1,1,0,1,4363604,3.754
10,png,1,0,1,1,4181996,16.967
11,png,1,0,0,1,4182000,17.007
12,png,0,1,0,0,4641831,17.671
13,png,0,0,0,0,4641825,17.797
14,png,0,0,0,1,4641889,17.625
15,png,0,1,1,0,4641843,17.715
2,tiff,1,0,1,1,4363576,3.792
3,tiff,1,0,0,1,4363497,3.843
4,tiff,0,1,0,0,4806172,3.821
5,tiff,0,0,0,0,4806303,3.778
6,tiff,0,0,0,1,4806248,3.82
7,tiff,0,1,1,0,4806204,3.827
8,png,1,1,1,1,4182005,16.961
9,png,1,1,0,1,4181996,16.936
