configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,4669292,2.705
1,tiff,1,1,0,1,4669305,2.721
10,png,1,0,1,1,4698747,8.918
11,png,1,0,0,1,4698724,8.929
12,png,0,1,0,0,6705763,11.564
13,png,0,0,0,0,6705717,11.607
14,png,0,0,0,1,6705908,11.511
15,png,0,1,1,0,6705764,11.518
2,tiff,1,0,1,1,4669244,2.72
3,tiff,1,0,0,1,4669440,2.67
4,tiff,0,1,0,0,6855548,2.995
5,tiff,0,0,0,0,6855552,3.019
6,tiff,0,0,0,1,6854432,3.04
7,tiff,0,1,1,0,6855929,3.01
8,png,1,1,1,1,4698736,8.902
9,png,1,1,0,1,4698744,8.908
