configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,268423,0.054
1,tiff,1,1,0,1,268423,0.053
10,png,1,0,1,1,268423,0.054
11,png,1,0,0,1,268423,0.053
12,png,0,1,0,0,2414074,11.949
13,png,0,0,0,0,2414074,11.851
14,png,0,0,0,1,2414074,11.881
15,png,0,1,1,0,2414073,11.892
2,tiff,1,0,1,1,268420,0.045
3,tiff,1,0,0,1,268420,0.053
4,tiff,0,1,0,0,3885775,1.079
5,tiff,0,0,0,0,3885791,1.058
6,tiff,0,0,0,1,3885774,1.095
7,tiff,0,1,1,0,3885791,1.057
8,png,1,1,1,1,268423,0.052
9,png,1,1,0,1,268423,0.048
