configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,1688790,0.523
1,tiff,1,1,0,1,1688789,0.351
10,png,1,0,1,1,1487928,1.3
11,png,1,0,0,1,1487920,1.302
12,png,0,1,0,0,4409254,4.749
13,png,0,0,0,0,4409253,4.741
14,png,0,0,0,1,4409251,4.748
15,png,0,1,1,0,4409256,4.712
2,tiff,1,0,1,1,1688792,0.387
3,tiff,1,0,0,1,1688791,0.349
4,tiff,0,1,0,0,6248476,0.463
5,tiff,0,0,0,0,6248491,0.437
6,tiff,0,0,0,1,6248495,0.432
7,tiff,0,1,1,0,6248467,0.435
8,png,1,1,1,1,1487945,1.324
9,png,1,1,0,1,1487930,1.292
