configurationID,format,j,jp2,jbig2,ccitt,size,time
0,tiff,1,1,1,1,927367,1.445
1,tiff,1,1,0,1,927379,1.335
10,png,1,0,1,1,962482,2.646
11,png,1,0,0,1,962457,2.625
12,png,0,1,0,0,1574184,3.539
13,png,0,0,0,0,1574186,3.598
14,png,0,0,0,1,1574171,3.571
15,png,0,1,1,0,1574182,3.539
2,tiff,1,0,1,1,927372,1.371
3,tiff,1,0,0,1,927367,1.33
4,tiff,0,1,0,0,1401770,1.442
5,tiff,0,0,0,0,1401794,1.387
6,tiff,0,0,0,1,1401722,1.412
7,tiff,0,1,1,0,1401793,1.389
8,png,1,1,1,1,962449,2.649
9,png,1,1,0,1,962452,2.628
